lfdn,external_lfdn,tester,dispcode,lastpage,quality,duration,c_0001,c_0002,c_0003,c_0004,c_0005,c_0006,c_0007,p_0001,v_19,v_258,v_42,v_21,v_22,v_23,v_24,v_25,v_28,v_30,v_31,v_32,v_33,v_34,v_35,v_37,v_38,v_39,v_36,v_200,v_201,v_202,v_203,v_204,v_205,v_153,v_154,v_155,v_156,v_157,v_158,v_181,v_182,v_183,v_184,v_185,v_186,v_187,v_188,v_189,v_190,v_191,v_192,v_193,v_194,v_195,v_196,v_197,v_198,v_177,v_180,v_178,v_179,v_11,v_12,v_13,v_14,v_15,v_16,v_86,v_87,v_88,v_17,v_248,v_199,v_250,v_246,v_231,v_232,v_233,v_206,v_207,v_208,v_209,v_210,v_211,v_213,v_214,v_215,v_216,v_217,v_220,v_221,v_222,v_223,v_259,v_260,v_261,v_262,v_263,v_264,v_265,browser,referer,device_type,participant_browser,participant_browser_version,participant_os,participant_device,participant_brand,participant_model,participant_isbot,participant_continent,participant_country,participant_region,participant_city,participant_latitude,participant_longitude,quota,quota_assignment,quota_rejected_id,page_history,hflip,vflip,output_mode,javascript,flash,session_id,language,cleaned,ats,datetime,date_of_last_access,date_of_first_mail,rts5873422,rts5873424,rts5873425,rts5873427,rts5873428,rts5873429,rts5873430,rts5873431,rts5873432,rts5873433,rts5873435,rts5873436,rts5873437,rts5873438,rts5873439,rts5873441,rts5873442,rts5873444,rts5873445,rts5873447,rts5873449,rts5873452,rts5873453,rts5873454,rts5873456,rts5873457,rts5873458
5525,0,0,31,5873462,-77,1257,-66,-66,"Omar Ceylan ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus. Omar fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Omar ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Maximilian Müller ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus. Maximilian fand gestern heraus, dass er mit COVID-19 infiziert ist.","Omar Ceylan ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Omar fand gestern heraus, dass er mit COVID-19 infiziert ist.",Nina Müller ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus.,Welches Programm würden Sie wählen?,885bc12143dd1a897579353876445f6d,2,55,13,4,-99,0,0,1,1,0,0,0,0,-99,0,1,0,0,2,1,1,0,0,0,0,1,4,2,2,3,2,4,4,4,4,4,4,3,4,4,4,4,4,1,2,1,1,1,1,1,4,4,4,0,1,1,1,1,1,1,1,0,4,2,1,-77,7,3,-77,-77,3,1,0,0,1,0,0,1,1,0,0,3,1,6,1,4,4,4,5,4,5,5,"Mozilla/5.0 (Linux; Android 8.1.0; SAMSUNG SM-T580) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.0 Chrome/87.0.4280.141 Safari/537.36",https://mingle.respondi.com/s/1464774/ospe.php?SES=903072a4e4c9014b311b6413c203e5fa,0,129,14,2,2,145,2675,0,0,0,-99,-99,-66,-66,1,"1,4,8,10",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",0,1,0,-77,-77,24e0163fe45bd84a4b91d310d5415011,1,0,1620587670,5/9/2021 19:14,5/9/2021 19:35,0000-00-00 00:00:00,40,76,117,125,142,155,254,294,361,417,447,596,649,655,674,0,689,774,883,0,0,954,1020,1046,1062,1088,1257
5528,0,0,31,5873462,-77,511,-66,-66,"Nina Müller ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Nina fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Nina ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Li-Ming Yang ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Li-Ming fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Li-Ming ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Nina Müller ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Nina fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Nina Müller ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Nina fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Nina ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Einer repräsentativen Statistik können Sie entnehmen, dass sich die Mehrheit der Bevölkerung für Programm C entschieden hat. Welches Programm würden Sie wählen?",0b88eb60f0ba25dc6880baf7f6037826,2,42,9,4,-99,0,0,1,0,0,0,0,0,-99,0,1,0,0,2,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,2,2,3,1,8,3,-77,-77,1,2,0,0,0,1,0,0,0,0,1,3,1,5,1,2,2,3,3,1,1,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,https://mingle.respondi.com/,0,36,88,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,4,8,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873441,5873442,5873443,5873444,5873445,5873446,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",0,0,0,-77,-77,af6e8db84829b47292bee516bef16f5e,1,0,1620589964,5/9/2021 19:52,5/9/2021 20:01,0000-00-00 00:00:00,7,18,32,43,52,54,106,125,141,159,172,193,210,217,230,235,248,285,359,0,0,413,445,452,463,480,511
5529,0,0,31,5873462,-77,330,-66,-66,"Elif Ceylan ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Elif fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Nina Müller ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Nina fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Nina ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Li-Ming Yang ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Li-Ming fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Li-Ming ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Li-Ming Yang ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Li-Ming fand gestern heraus, dass sie mit COVID-19 infiziert ist.",-66,74a29abf206265e2d9daefe57fb29fea,1,34,9,2,-99,0,0,0,0,0,0,0,0,-99,1,1,0,0,2,0,0,0,0,0,1,1,1,4,3,4,4,1,1,1,1,3,2,1,1,3,2,2,2,1,2,4,4,4,4,3,3,4,2,1,1,1,1,1,1,1,1,0,4,2,3,2,6,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,"Mozilla/5.0 (Linux; Android 10; ZTE Blade V1000 Build/QP1A..190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/90.0.4430.91 Mobile Safari/537.36",https://mingle.respondi.com/,0,165,90.0.4430.91,2,1,200,-99,0,0,0,-99,-99,-66,-66,2,"2,3,6,11,12",0,"5,873,422,587,342,450,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",1,0,0,-77,-77,05ca01cd5a9cb6d72c13a8eaa1dfab2d,1,0,1620590171,5/9/2021 19:56,5/9/2021 20:01,0000-00-00 00:00:00,13,32,46,52,55,58,121,167,207,242,257,283,296,299,313,322,330,0,0,0,0,0,0,0,0,0,0
5530,0,0,31,5873462,-77,673,-66,-66,"Omar Ceylan ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus. Omar fand gestern heraus, dass er mit COVID-19 infiziert ist.","Omar Ceylan ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Omar fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Omar ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Maximilian Müller ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus. Maximilian fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Maximilian ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Omar Ceylan ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus. Omar fand vor drei Wochen heraus, dass er sich mit COVID-19 infiziert hat. Omar ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Einer repräsentativen Statistik können Sie entnehmen, dass sich die Mehrheit der Bevölkerung für Programm A entschieden hat.. Welches Programm würden Sie wählen?",c7468864860190348e0b27225fb8f60f,1,41,10,6,-99,0,0,1,0,0,0,0,0,-99,0,1,0,0,1,0,1,0,0,0,0,2,1,4,3,3,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,0,1,1,1,1,1,0,1,0,4,2,3,4,3,3,-77,-77,3,2,0,0,0,1,0,0,0,0,1,3,1,1,1,3,3,3,3,3,2,1,"Mozilla/5.0 (Linux; Android 8..0.0; SAMSUNG SM-A520F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.0 Chrome/87.0.4280.141 Mobile Safari/537.36",https://mingle.respondi.com/s/1464774/ospe.php?SES=8fb8d481e8dcde542e3f092344fb143a&syid=1464774&sid=1467843&act=start&js=16&flash=0&devicetype=1,0,129,14,2,1,145,2724,0,0,0,-99,-99,-66,-66,2,"2,4,9,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873441,5873442,5873443,5873444,5873445,5873446,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",1,0,0,-77,-77,05de707289cd7c4a35dd1dab8b2b24fb,1,0,1620591581,5/9/2021 20:19,5/9/2021 20:30,0000-00-00 00:00:00,10,25,45,53,73,74,139,175,210,239,268,306,348,354,359,364,375,425,498,0,0,564,608,617,621,626,673
5531,0,0,31,5873462,-77,1188,-66,-66,Nina Müller ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. ,"Li-Ming Yang ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Li-Ming fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Nina Müller ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Nina fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Nina ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Li-Ming Yang ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Li-Ming fand gestern heraus, dass sie mit COVID-19 infiziert ist.",Welches Programm würden Sie wählen?,42300566ab8ee68b1d894662142f0c18,1,25,10,4,-99,0,0,1,0,0,0,0,0,-99,0,1,0,0,2,0,1,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,0,4,2,3,1,11,3,-77,-77,1,1,0,0,0,1,0,0,0,1,0,2,1,1,3,5,3,3,3,3,3,5,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",https://mingle.respondi.com/s/1464774/ospe.php?SES=770a6b899990e1008ca2466138c0b4ec,0,63,13.1.1,80,1,6,39,0,0,0,-99,-99,-66,-66,2,"2,3,8,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873441,5873442,5873443,5873444,5873445,5873446,5873452,5873452,5873452,5873453,5873454,5873453,5873454,5873455,5873456,5873457,5873458,5873462",0,0,0,-77,-77,0d59ccdc7f19413548fe8a5f6dae7fd7,1,0,1620591918,5/9/2021 20:25,5/9/2021 20:45,0000-00-00 00:00:00,219,243,279,290,297,310,360,392,418,440,468,510,535,538,594,599,666,736,854,0,0,1056,1061,1083,1094,1132,1188
5535,0,0,32,5873462,-77,-1,-66,-66,"Nina Müller ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Nina fand gestern heraus, dass sie mit COVID-19 infiziert ist.",Li-Lei Yang ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. ,Omar Ceylan ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt.,"Maximilian Müller ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Maximilian fand gestern heraus, dass er mit COVID-19 infiziert ist.","Einer repräsentativen Statistik können Sie entnehmen, dass sich die Mehrheit der Bevölkerung für Programm A entschieden hat. Welches Programm würden Sie wählen?",08629b7fc71a0091678ead05b024676d,2,52,14,6,-99,0,0,0,0,0,1,0,0,-99,0,1,0,0,2,0,1,0,0,0,0,0,3,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,3,3,3,1,3,3,2,1,1,0,1,1,0,1,1,0,4,2,1,-77,3,3,-77,-77,3,2,0,0,1,0,0,1,0,0,0,3,1,1,1,5,4,4,4,3,4,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36 Edg/90.0.818.56",https://mingle.respondi.com/,0,127,90.0.818.56,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,4,9,10",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",1,1,0,-77,-77,bb24405bdd8a92eccb23bb5ecca6fb12,1,0,1620598063,5/9/2021 22:07,5/10/2021 21:55,0000-00-00 00:00:00,5,27,99,116,124,126,85142,85190,85207,85281,85324,85355,85378,85383,85389,0,85393,85486,85565,0,0,85575,85603,85613,85619,85630,85661
5536,0,0,31,5873462,-77,807,-66,-66,"Elif Ceylan ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Elif fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Elif Ceylan ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Elif fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Elif ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.",Maximilian Müller ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. ,"Li-Ming Yang ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Li-Ming fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Einer repräsentativen Statistik können Sie entnehmen, dass sich die Mehrheit der Bevölkerung für Programm B entschieden hat. Welches Programm würden Sie wählen?",832d5eb3988747104e7b72f6da7b4490,1,42,10,4,-99,0,0,1,0,0,0,0,0,-99,0,1,0,0,1,0,1,0,0,0,0,3,1,3,4,3,4,1,1,1,1,1,2,1,1,1,1,1,1,3,1,4,4,3,4,4,2,2,4,0,0,0,0,0,0,0,0,1,3,2,3,2,6,3,-77,-77,1,2,1,0,0,0,0,0,1,1,0,3,1,1,3,3,4,4,4,4,2,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537..36",https://mingle.respondi.com/,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,2,"2,4,8,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873441,5873442,5873443,5873444,5873445,5873446,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",1,0,0,-77,-77,d56ffe6664201760d1da373e014e31bc,1,0,1620599742,5/9/2021 22:35,5/9/2021 22:49,0000-00-00 00:00:00,22,50,68,80,86,91,247,284,331,395,422,458,467,473,479,487,491,549,620,0,0,669,720,728,735,752,808
5538,0,0,31,5873462,-77,210,-66,-66,"Maximilian Müller ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Maximilian fand gestern heraus, dass er mit COVID-19 infiziert ist.","Elif Ceylan ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Elif fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Elif ließ sich in der letzten Woche zweimal auf COVID-19 testen.. Beide Tests fielen negativ aus.","Omar Ceylan ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Krankenpfleger im städtischen Krankenhaus. Omar fand gestern heraus, dass er mit COVID-19 infiziert ist.","Nina Müller ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Nina fand gestern heraus, dass sie mit COVID-19 infiziert ist.",-66,90149724500837a8f04674bd01db47f3,1,24,14,2,-99,0,0,0,0,0,0,0,0,-99,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,0,0,0,0,0,0,0,0,1,1,2,3,1,6,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,"Mozilla/5.0 (Linux; Android 9; ANE-LX1 Build/HUAWEIANE-L21; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/90.0.4430.91 Mobile Safari/537.36",https://mingle.respondi.com/,0,165,90.0.4430.91,2,1,66,1975,0,0,0,-99,-99,-66,-66,2,"2,3,6,10,12",0,"5,873,422,587,342,450,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0,0,0,-77,-77,051fe8cf987907f637c7d8636fdc6f8f,1,0,1620600527,5/9/2021 22:48,5/9/2021 22:52,0000-00-00 00:00:00,10,22,37,45,56,58,84,94,114,127,172,188,193,197,202,206,210,0,0,0,0,0,0,0,0,0,0
5539,0,0,31,5873462,-77,249,-66,-66,"Nina Müller ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Nina fand gestern heraus, dass sie mit COVID-19 infiziert ist.",Elif Ceylan ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. ,Nina Müller ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. ,Elif Ceylan ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt.,-66,fe4a8a7505c36ff7f133178e5f66a6b1,2,52,2,2,-99,0,0,0,0,0,0,0,0,-99,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,0,0,0,0,0,0,0,4,2,3,4,5,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",https://mingle.respondi.com/,0,19,90.0.4430.93,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,4,6,11,12",0,"5873422,5873422,5873422,5873422,5873424,5873492,5873495,5873424,5873424,5873425,5875766,5873498,5873425,5873425,5873427,5873427,5873427,5873428,5873500,5873428,5873428,5873429,5873429,5873429,5873430,5873430,5873430,5873431,5873431,5873431,5873432,5873432,5873432,5873433,5873433,5873433,5873435,5873435,5873435,5873436,5873436,5873436,5873437,5873437,5873437,5873438,5873438,5873438,5873439,5873440,5873439,5873439,5873441,5873441,5873441,5873442,5873443,5873462",0,1,0,-77,-77,62405bb2c5774f916142fd7e302cb41a,1,0,1620601275,5/9/2021 23:01,5/9/2021 23:05,0000-00-00 00:00:00,19,32,44,55,60,66,104,133,155,173,193,210,221,227,235,242,249,0,0,0,0,0,0,0,0,0,0
5543,0,0,31,5873462,-77,569,-66,-66,"Li-Lei Yang ist 64 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt. Li-Lei fand gestern heraus, dass er mit COVID-19 infiziert ist.",Li-Lei Yang ist 43 Jahre alt. Er arbeitet derzeit Vollzeit als Verwaltungsangestellter in einer großen Firma. Durch die aktuelle Lage arbeitet er zurzeit im Home Office. ,Maximilian Müller ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt.,Elif Ceylan ist 64 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt.,Welches Programm würden Sie wählen?,42eaf2d0b999e90a03c6d8ca1d270f59,1,43,10,4,-99,0,0,1,0,0,0,0,0,-99,0,1,0,0,2,0,1,0,0,0,0,2,2,4,4,3,4,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0,1,0,1,0,4,2,1,-77,6,2,1,3,2,2,0,0,0,1,0,0,0,0,1,3,1,2,1,4,3,4,4,4,3,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Mobile/15E148 Safari/604..1",https://mingle.respondi.com/s/1464774/ospe.php?SES=3200f51bb3b63fce800616165974dbce,0,63,14.1,80,1,6,39,0,0,0,-99,-99,-66,-66,2,"2,4,8,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873442,5873443,5873444,5873445,5873446,5873447,5873448,5873449,5873450,5873452,5873453,5873454,5873455,5873456,5873457,5873457,5873458,5873462",0,1,0,-77,-77,224c4faf06cb237a4f46f17f697850c2,1,0,1620616707,5/10/2021 3:18,5/10/2021 3:27,0000-00-00 00:00:00,6,28,46,55,64,70,118,148,168,186,200,234,250,254,264,0,275,299,352,359,365,385,412,422,430,520,569
5548,0,0,31,5873462,-77,534,-66,-66,"Nina Müller ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Kassiererin im lokalen Supermarkt. Nina fand vor drei Wochen heraus, dass sie sich mit COVID-19 infiziert hat. Nina ließ sich in der letzten Woche zweimal auf COVID-19 testen. Beide Tests fielen negativ aus.","Nina Müller ist 22 Jahre alt. Sie arbeitet derzeit Vollzeit als Krankenpflegerin im städtischen Krankenhaus. Nina fand gestern heraus, dass sie mit COVID-19 infiziert ist.",Omar Ceylan ist 22 Jahre alt. Er arbeitet derzeit Vollzeit als Kassierer im lokalen Supermarkt.,"Elif Ceylan ist 43 Jahre alt. Sie arbeitet derzeit Vollzeit als Verwaltungsangestellte in einer großen Firma. Durch die aktuelle Lage arbeitet sie zurzeit im Home Office. Elif fand gestern heraus, dass sie mit COVID-19 infiziert ist.","Einer repräsentativen Statistik können Sie entnehmen, dass sich die Mehrheit der Bevölkerung für Programm C entschieden hat. Welches Programm würden Sie wählen?",6cdeb1faa43459f5c534d72e12c34fce,2,34,2,5,-99,0,0,0,0,1,0,0,0,-99,0,1,0,0,2,0,1,0,0,0,0,1,1,3,2,2,3,1,1,3,2,3,4,1,1,1,1,1,2,1,1,2,2,3,3,3,3,3,3,0,1,0,1,1,1,0,1,0,3,2,3,4,5,3,-77,-77,2,1,0,1,1,0,0,1,1,1,0,3,1,5,1,4,3,4,4,4,3,4,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0,https://mingle.respondi.com/,0,36,88,58,0,-99,-99,0,0,0,-99,-99,-66,-66,1,"1,3,9,11",0,"5873422,5873424,5873492,5873495,5873425,5875766,5873498,5873427,5873428,5873500,5873429,5873430,5873431,5873432,5873433,5873435,5873436,5873437,5873438,5873439,5873440,5873441,5873442,5873443,5873444,5873445,5873446,5873452,5873453,5873454,5873455,5873456,5873457,5873458,5873462",1,0,0,-77,-77,dfe4bbbc35805da49076feb13e51d43d,1,0,1620622628,5/10/2021 4:57,5/10/2021 5:06,0000-00-00 00:00:00,5,12,27,32,39,42,94,142,164,205,219,274,282,285,288,293,299,332,403,0,0,420,473,483,488,498,534
